time_s,u_m_s,w_m_s,q_rad_s,theta_rad,v_m_s,p_rad_s,r_rad_s,phi_rad
6.3500000000000005,-0.00585408064614663,0.00013647529018887016,-0.0001946460216887906,0.00011747056214284587,0.004771233619190682,5.3117534126552246e-06,-0.003600797648340594,0.0003697232570032997
6.36,-0.005840771714056688,0.00013565866928017217,-0.00019423834040250526,0.00011552410192595796,0.005491878748226894,-3.326018865578241e-05,-0.003545252905946044,0.00036977637453742624
6.37,-0.005827329201651882,0.00013484757114318432,-0.00019382276210210613,0.0001135817185219329,0.006196015301146523,-7.120904147626169e-05,-0.003487623430261967,0.0003694437726508684
6.38,-0.005813754059963888,0.0001340425241403194,-0.00019339952671679246,0.00011164349090091184,0.0068833123065373675,-0.00010851127977864748,-0.003427991965833731,0.0003687316822361058
6.390000000000001,-0.005800047242825967,0.00013324400420976142,-0.00019296887612287917,0.00010970949563374392,0.007553458435432445,-0.0001451443663676889,-0.0033664416237421477,0.0003676465694383193
6.4,-0.005786209706720191,0.00013245243559656235,-0.00019253105327810284,0.00010777980687251512,0.00820616195037703,-0.00018108675284104803,-0.0033030558048471924,0.0003661951257746424
6.41,-0.005772242410622086,0.0001316681917404553,-0.00019208630139142278,0.00010585449633973409,0.008841150638557133,-0.0002163178795612556,-0.0032379181240313184,0.00036438425824623195
6.42,-0.005758146315843269,0.00013089159630997577,-0.00019163486312975104,0.00010393363332581986,0.009458171729308174,-0.00025081817488904767,-0.0031711123354904907,0.0003622210794506194
6.43,-0.005743922385872632,0.00013012292437241895,-0.00019117697986284428,0.00010201728469452235,0.010056991796330567,-0.00028456905368624797,-0.0031027222591194174,0.0003597128977017289
6.44,-0.005729571586216629,0.00012936240368913773,-0.00019071289094739344,0.0001001055148958939,0.010637396644946511,-0.000317552915097042,-0.003032831708035762,0.00035686720716486645
6.45,-0.005715094884239166,0.00012861021612570355,-0.00019024283305115638,9.819838598641996e-05,0.011199191184739438,-0.0003497531396171454,-0.002961524417286449,0.000353691678013896
6.46,-0.005700493249001603,0.00012786649916650666,-0.00018976703951779198,9.62959576559084e-05,0.011742199287924346,-0.00038115408546099573,-0.0028888839737774607,0.00035019414661772454
6.47,-0.005685767651103342,0.00012713134752346283,-0.00018928573977287547,9.439828726073049e-05,0.012266263633803605,-0.0004117410842377023,-0.0028149937474668345,0.0003463826057631146
6.48,-0.005670919062523443,0.00012640481482861842,-0.00018879915877140032,9.250542986300173e-05,0.012771245539668807,-0.0004415004359470607,-0.0027399368238588432,0.00034226519492073755
6.49,-0.005655948456463713,0.00012568691540060147,-0.0001883075164869064,9.061743827528773e-05,0.013257024778514783,-0.0004704194033074925,-0.0026637959378356347,0.00033785019056126696
6.5,-0.00564085680719365,0.00012497762607505356,-0.0001878110274422142,8.873436311041867e-05,0.01372349938393711,-0.0004984862054282925,-0.00258665340886088,0.000333145996528192
6.51,-0.005625645089897634,0.00012427688808939013,-0.00018730990028159236,8.685625283599652e-05,0.014170585442589173,-0.0005256900108390654,-0.0025085910775882597,0.0003281611344739091
6.5200000000000005,-0.0056103142805247145,0.0001235846090124779,-0.00018680433738404214,8.498315383318059e-05,0.014598216874579297,-0.0005520209298897091,-0.002429690243905899,0.00032290423436551847
6.53,-0.005594865355641323,0.00012290066471008041,-0.00018629453451724472,8.311511045934017e-05,0.015006345202192389,-0.0005774700065347471,-0.002350031606446134,0.0003173840250666214
6.54,-0.005579299292287213,0.00012222490133720904,-0.00018578068053158876,8.125216511416771e-05,0.015394939307324208,-0.0006020292095162416,-0.00226969520358828,0.0003116093250012739
6.55,-0.0055636170678349,0.00012155713734882039,-0.00018526295709357462,7.939435830885182e-05,0.01576398517801956,-0.0006256914229599141,-0.0021887603559803534,0.0003055890329061115
6.5600000000000005,-0.005547819659852864,0.00012089716552062453,-0.0001847415384577787,7.754172873791608e-05,0.016113485644508572,-0.0006484504363994797,-0.0021073056106039934,0.00029933211867651233
6.57,-0.005531908045972735,0.00012024475497210572,-0.000184216591276457,7.569431335333828e-05,0.01644346010513772,-0.0006703009342445506,-0.002025408686405125,0.0002928476143125175
6.58,-0.005515883203760662,0.00011959965318420924,-0.00018368827444577022,7.385214744057372e-05,0.01675394424259427,-0.000691238484707796,-0.001943146421511211,0.00028614460497007203
6.59,-0.005499746110593056,0.00011896158800451143,-0.00018315673898752424,7.201526469611601e-05,0.01704498973082462,-0.0007112595282073468,-0.0018605947220542627,0.0002792322201229941
6.6000000000000005,-0.005483497743536846,0.00011833026963306323,-0.00018262212796524,7.018369730624077e-05,0.017316663933048353,-0.0007303613652607215,-0.0017778285126170926,0.0002721196248409206
6.61,-0.005467139079234394,0.00011770539258247883,-0.0001820845764332942,6.835747602658837e-05,0.017569049591270803,-0.0007485421438868046,-0.001694921688318644,0.0002648160111883134
6.62,-0.00545067109379317,0.00011708663760622869,-0.00018154421141780759,6.653663026225543e-05,0.017802244507697573,-0.0007658008465326496,-0.001611947068552577,0.00025733058974944536
6.63,-0.005434094762680274,0.00011647367358948856,-0.00018100115192790211,6.472118814807735e-05,0.018016361218454777,-0.000782137276542094,-0.0015289763523916593,0.00024967258128411887
6.640000000000001,-0.005417411060621883,0.0001158661593972908,-0.00018045550899589808,6.291117662879833e-05,0.01821152666001867,-0.000797552044183369,-0.0014460800756688882,0.00024185120851869793
6.65,-0.005400620961507641,0.00011526374567512126,-0.00017990738574498187,6.110662153883935e-05,0.01838788182875799,-0.000812046552253056,-0.0013633275697446773,0.00023387568807686424
6.66,-0.005383725438300054,0.00011466607659750082,-0.00017935687748284058,5.930754768138953e-05,0.01854558143399158,-0.000825622981273901,-0.0012807869219678479,0.00022575522255433367
6.67,-0.0053667254629488625,0.00011407279156048556,-0.00017880407181973234,5.751397890656113e-05,0.018684793544962795,-0.0008382842743041232,-0.001198524937836607,0.00021749899274159466
6.68,-0.005349622006310402,0.00011348352681441093,-0.0001782490488094418,5.57259381883638e-05,0.018805699232130844,-0.0008500341213759685,-0.0011166071048641492,0.00020911614999855342
6.69,-0.005332416038071911,0.00011289791703359275,-0.00017769188111155598,5.394344770026938e-05,0.01890849220317755,-0.0008608769435813527,-0.0010350975581519908,0.00020061580878479374
6.7,-0.005315108526680745,0.00011231559682007948,-0.00017713263417348907,5.216652888915382e-05,0.018993378434125904,-0.0008708178768225069,-0.0009540590476726509,0.00019200703934898022
6.71,-0.0052977004392784355,0.0001117362021389252,-0.00017657136643068298,5.039520254741893e-05,0.019060575795964624,-0.0008798627552455946,-0.0008735529072618078,0.00018329886058075516
6.72,-0.0052801927416395176,0.00011115937168282022,-0.00017600812952341642,4.86294888831121e-05,0.019110313677170223,-0.0008880180943753033,-0.0007936390253186081,0.0001745002330282992
6.73,-0.005262586398115035,0.00011058474816427433,-0.00017544296852866424,4.686940758787793e-05,0.019142832602515245,-0.0008952910739684299,-0.0007143758172113753,0.00016562005208454615
6.74,-0.005244882371580628,0.00011001197953389697,-0.0001748759222054654,4.511497790259129e-05,0.01915838384854815,-0.0009016895206044773,-0.000635820199384558,0.00015666714134486185
6.75,-0.005227081623389072,0.00010944072012365645,-0.0001743070232522781,4.3366218680536635e-05,0.019157229056126882,-0.000907221890031262,-0.0005580275651613789,0.00014765024613881708
6.76,-0.005209185113327176,0.00010887063171432754,-0.00017373629857482553,4.1623148448013855e-05,0.019139639840384425,-0.0009118972492834938,-0.00048105176223529655,0.00013857802723850446
6.7700000000000005,-0.005191193799576866,0.00010830138452665179,-0.00017316376956296608,3.98857854622656e-05,0.019105897398500698,-0.0009157252585922383,-0.00040494507184206407,0.0001294590547456695
6.78,-0.005173108638680343,0.00010773265813603694,-0.00017258945237515457,3.815414776663594e-05,0.019056292115650905,-0.0009187161531031022,-0.0003297581896028752,0.00012030180215974713
6.79,-0.0051549305855091475,0.00010716414231091165,-0.000172013358229099,3.642825324288439e-05,0.018991123169495968,-0.0009208807244208968,-0.00025554020802782094,0.00011111464062871611
6.8,-0.005136660593236976,0.00010659553777512674,-0.00017143549369725793,3.47081196605934e-05,0.01891069813357599,-0.0009222303019984337,-0.00018233860066764243,0.00010190583338450714
6.8100000000000005,-0.00511829961331609,0.00010602655689505632,-0.00017085586100586765,3.299376472362082e-05,0.01881533257996272,-0.0009227767343869926,-0.00011019920790055847,9.26835303645228e-05
6.82,-0.005099848595457139,0.00010545692429229923,-0.00017027445833623479,3.128520611356214e-05,0.018705349681521873,-0.0009225323703658688,-3.916622433977039e-05,8.345576302065288e-05
6.83,-0.005081308487612233,0.00010488637738311396,-0.0001696912801270794,2.9582461530199792e-05,0.01858107981413074,-0.0009215100399682642,3.071781215389875e-05,7.423043931699419e-05
6.84,-0.005062680235961085,0.00010431466684593832,-0.00016910631737676558,2.7885548728929e-05,0.018442860159190975,-0.0009197230354206274,9.941202987088665e-05,6.501533891731155e-05
6.8500000000000005,-0.005043964784900034,0.0001037415570185481,-0.00016851955794430873,2.6194485555161345e-05,0.01829103430677065,-0.0009171850920123758,0.0001668772310810335,5.581810856310527e-05
6.86,-0.005025163077033781,0.00010316682622659708,-0.0001679309868481056,2.4509289975718258e-05,0.018125951859703705,-0.0009139103689127491,0.00023307589830976887,4.664625764298151e-05
6.87,-0.00500627605316965,0.00010259026704545388,-0.0001673405865613878,2.2829980107237202e-05,0.01794796803896875,-0.0009099134299513429,0.0002979721990821458,3.750715395385402e-05
6.88,-0.0049873046523141755,0.00010201168649740934,-0.00016674833730345829,2.1156574241623323e-05,0.01775744329066293,-0.0009052092243786668,0.0003615319891555062,2.840801965434059e-05
6.890000000000001,-0.0049682498116718635,0.00010143090618647132,-0.00016615421732582838,1.948909086858874e-05,0.017554742894879946,-0.0008998130676228447,0.0004237228142625112,1.935592741055392e-05
6.9,-0.004949112466645915,0.00010084776237309279,-0.00016555820319243142,1.7827548695330454e-05,0.01734023657679482,-0.000893740622058345,0.0004845139103871851,1.0357796734325474e-05
6.91,-0.004929893550840742,0.00010026210599129296,-0.00016496027005314924,1.617196666340614e-05,0.01711429812025106,-0.0008870078778023866,0.0005438762025975018,1.4203905137420235e-06
6.92,-0.004910593996066107,9.967380261073115e-05,-0.00016436039190994648,1.4522363962874646e-05,0.016877304984139075,-0.0008796311335544085,0.0006017823024588913,-7.449688264281843e-06
6.93,-0.004891214732342688,9.908273234637924e-05,-0.00016375854187496735,1.2878760043775181e-05,0.016629637921847528,-0.0008716269774937304,0.0006582065040538537,-1.6245999599825928e-05
6.94,-0.00487175668790892,9.848878971851062e-05,-0.0001631546924200085,1.1241174625025507e-05,0.016371680604062157,-0.000863012268250258,0.0007131247786336491,-2.4962269374763234e-05
6.95,-0.0048522207892289235,9.789188346578263e-05,-0.00016254881561683963,9.609627700825422e-06,0.0161038192451793,-0.0008538041159628023,0.0007665147679287722,-3.3592392057265816e-05
6.96,-0.004832607961001375,9.729193631423573e-05,-0.00016194088336790222,7.984139544657025e-06,0.015826442233593883,-0.000844019863439293,0.0008183557761456304,-4.213043321689384e-05
6.97,-0.004812919126169135,9.668888470506595e-05,-0.0001613308676269723,6.364730710978003e-06,0.015539939766114227,-0.0008336770674328655,0.0008686287606775177,-5.057063185128677e-05
6.98,-0.004793155205929502,9.608267848404905e-05,-0.00016071874060943016,4.75142203470828e-06,0.015244703486748255,-0.0008227934800474934,0.0009173163215586153,-5.890740252561543e-05
6.99,-0.004773317119744932,9.54732805555045e-05,-0.00016010447499183362,3.144234628613978e-06,0.014941126130098157,-0.0008113870302865263,0.0009644026896903544,-6.713533732609036e-05
7.0,-0.0047534057853540704,9.48606665036867e-05,-0.00015948804410054508,1.5431898786956417e-06,0.01462960116959266,-0.0007994758057571656,0.0010098737138700456,-7.524920762895562e-05
7.01,-0.004733422118782977,9.424482418447875e-05,-0.000158869422089214,-5.1690562309809006e-08,0.014310522470778306,-0.0007870780345435896,0.0010537168466522146,-8.324396568652729e-05
7.0200000000000005,-0.004713367034356393,9.362575329024274e-05,-0.00015824858410496692,-1.640384783201949e-06,0.013984283949883177,-0.0007742120672610978,0.0010959211290735836,-9.111474603196318e-05
7.03,-0.0046932414447089415,9.300346489064901e-05,-0.0001576255064432048,-3.222870624251618e-06,0.013651279237858601,-0.0007608963593033094,0.001136477174273104,-9.885686670457416e-05
7.04,-0.004673046260796122,9.237798095226701e-05,-0.0001570001666909546,-4.799125688683666e-06,0.013311901350096323,-0.0007471494532941028,0.0011753771500388791,-0.00010646583029760726
7.05,-0.004652782391905004,9.174933383965134e-05,-0.00015637254385876607,-6.369127355593212e-06,0.012966542362010629,-0.000732989961755632,0.0012126147603142073,-0.00011393732483054829
7.0600000000000005,-0.004632450745664508,9.111756580060047e-05,-0.0001557426185011877,-7.932852794180873e-06,0.012615593090666831,-0.0007184365500034031,0.0012481852256953497,-0.00012126722444810461
7.07,-0.004612052228055167,9.048272843820187e-05,-0.00015511037282589602,-9.49027897919275e-06,0.012259442782629401,-0.0007035079192790311,0.0012820852629539462,-0.00012845158994813865
7.08,-0.004591587743418287,8.984488217220658e-05,-0.00015447579079159066,-1.1041382707451709e-05,0.011898478808194978,-0.000688222790130939,0.0013143130636173077,-0.00013548666914092896
7.09,-0.00457105819446442,8.920409569220012e-05,-0.00015383885819480447,-1.2586140615367616e-05,0.011533086362167329,-0.0006725998860528911,0.0013448682716400708,-0.00014236889704223834
7.1000000000000005,-0.004550464482281056,8.856044540495396e-05,-0.00015319956274581126,-1.412452919731566e-05,0.011163648171323216,-0.0006566579173898837,0.0013737519602009382,-0.00014909489590276726
7.11,-0.00452980750633949,8.791401487825507e-05,-0.00015255789413384587,-1.5656524824773772e-05,0.010790544208710043,-0.0006404155655205476,0.001400966607658419,-0.0001556614750766661
7.12,-0.004509088164500773,8.726489428341896e-05,-0.00015191384408188088,-1.718210376611223e-05,0.010414151414908012,-0.0006238914673248374,0.0014265160726996573,-0.00016206563073187157
7.13,-0.004488307353020704,8.66131798385964e-05,-0.0001512674063912316,-1.870124220693104e-05,0.010034843426381473,-0.000607104199945413,0.0014504055687165646,-0.00016830454540511995
7.140000000000001,-0.004467465966553808,8.595897325488449e-05,-0.00015061857697628572,-2.021391627084336e-05,0.009652990311036056,-0.000590072265850736,0.001472641637443582,-0.0001743755874045741
7.15,-0.0044465648981562534,8.530238118715143e-05,-0.00014996735388967734,-2.1720102040606215e-05,0.00926895831109018,-0.0005728140782075286,0.0014932321218914663,-0.00018027631006308146
7.16,-0.004425605039287676,8.464351469137956e-05,-0.00014931373733824535,-2.3219775579502987e-05,0.008883109593361523,-0.000555347946569861,0.0015121861386115359,-0.00018600445084515676
7.17,-0.004404587279811875,8.398248869022525e-05,-0.00014865772969013471,-2.471291295288544e-05,0.008495802007061095,-0.0005376920628917575,0.001529514049324829,-0.00019155793031085537
7.18,-0.004383512507996345,8.33194214483867e-05,-0.00014799933547341538,-2.6199490249786785e-05,0.008107388849179676,-0.0005198644878698273,0.0015452274319506043,-0.00019693485093977295
7.19,-0.004362381610510649,8.265443405926191e-05,-0.0001473385613666079,-2.7679483604520938e-05,0.007718218637543516,-0.0005018831376220491,0.0015593390510685702,-0.00020213349581847122
7.2,-0.004341195472423594,8.198764994427037e-05,-0.00014667541618151677,-2.915286921818702e-05,0.0073286348916084335,-0.00048376577070846156,0.0015718628278491545,-0.00020715232719469172
7.21,-0.004319954977199211,8.13191943661025e-05,-0.00014600991083878228,-3.0619623380002186e-05,0.00693897592105374,-0.0004655299754991298,0.0015828138094860207,-0.00021198998490177634
7.22,-0.004298661006691538,8.064919395705237e-05,-0.00014534205833657056,-3.2079722488390006e-05,0.006549574622229768,-0.00044719315789438563,0.0015922081381649121,-0.00021664528465676762
7.23,-0.0042773144411382,7.997777626348093e-05,-0.00014467187371282667,-3.3533143071755715e-05,0.006160758282505234,-0.0004287725294019617,0.0016000630196027405,-0.00022111721623571147
7.24,-0.004255916159152806,7.930506930734989e-05,-0.00014399937400152058,-3.497986180888398e-05,0.005772848392553174,-0.00041028509557526784,0.001606396691190659,-0.0002254049415297311
7.25,-0.00423446703771616,7.863120116566106e-05,-0.00014332457818331832,-3.641985554889919e-05,0.005386160466606826,-0.0003917476448166877,0.0016112283897746459,-0.00022950779248548378
7.26,-0.0042129679521663065,7.795629956853163e-05,-0.00014264750713111123,-3.785310133073237e-05,0.00500100387070952,-0.0003731767375494033,0.0016145783191068947,-0.00023342526893365065
7.2700000000000005,-0.00419141977618744,7.728049151653436e-05,-0.0001419681835508355,-3.927957640204348e-05,0.004617681658975428,-0.00035458869576089223,0.0016164676170010417,-0.00023715703630914468
7.28,-0.0041698233817976825,7.660390291783212e-05,-0.0001412866319180121,-4.069925823755184e-05,0.004236490417870977,-0.0003359995929208773,0.0016169183222239866,-0.0002407029232667536
7.29,-0.004148179639335776,7.5926658245539e-05,-0.000140602878410433,-4.211212455673196e-05,0.003857720118519679,-0.0003174252442761505,0.0016159533411567485,-0.00024406291919596237
7.3,-0.004126489417446709,7.524888021564651e-05,-0.0001399169508374146,-4.351815334083629e-05,0.003481653977026308,-0.00029888119752433757,0.0016135964142564778,-0.0002472371716387239
7.3100000000000005,-0.004104753583066309,7.457068948576198e-05,-0.00013922887856603286,-4.4917322849210436e-05,0.0031085683228095564,-0.00028038272386831617,0.0016098720823513855,-0.00025022598361396726
7.32,-0.004082973001404849,7.389220437481857e-05,-0.0001385386924447464,-4.630961163487076e-05,0.0027387324749256776,-0.0002619448094526549,0.0016048056527999891,-0.0002530298108526504
7.33,-0.004061148535929693,7.321354060383204e-05,-0.00013784642472480563,-4.769499855931823e-05,0.002372408626359092,-0.00024358214718309487,0.0015984231655456714,-0.00025564925894717695
7.34,-0.004039281048347032,7.253481105769829e-05,-0.0001371521089798353,-4.907346280656629e-05,0.0020098517362495466,-0.0002253091289297577,0.0015907513590971442,-0.0002580850804190079
7.3500000000000005,-0.004017371398582746,7.185612556794878e-05,-0.00013645578002396776,-5.0444983896364637e-05,0.0016513094300191415,-0.0002071398381144298,0.001581817636464971,-0.0002603381717083055
7.36,-0.003995420444762443,7.117759071630752e-05,-0.00013575747382889124,-5.180954169660431e-05,0.001297021907356419,-0.00018908804268194228,0.0015716500310838548,-0.0002624095700894498
7.37,-0.003973429043190715,7.049930965882391e-05,-0.00013505722744016626,-5.316711643489322e-05,0.0009472218580086997,-0.0001711671884553427,0.0015602771727499275,-0.00026430045051626923
7.38,-0.003951398048329665,6.982138197029035e-05,-0.00013435507889314872,-5.451768870929488e-05,0.0006021343853280028,-0.00015339039287423628,0.0015477282536017903,-0.00026601212240082265
7.390000000000001,-0.003929328312776752,6.914390350859216e-05,-0.0001336510671288449,-5.586123949822637e-05,0.00026197693751016404,-0.00013577043911536005,0.0015340329941735543,-0.000267546026329565
7.4,-0.003907220687241998,6.846696629858e-05,-0.00013294523191000878,-5.719775016951482e-05,-7.304075353880342e-05,-0.00011831977059414682,0.001519221609547609,-0.0002689037307207186
7.41,-0.003885076020524615,6.779065843500205e-05,-0.00013223761373777753,-5.852720248861491e-05,-0.0004027167257804867,-0.00010105048584573417,0.0015033247756343147,-0.0002700869284266601
7.42,-0.0038628951594890954,6.71150640039838e-05,-0.0001315282537691246,-5.984957862599268e-05,-0.0007268568331426513,-8.397433378357785e-05,0.0014863735956052646,-0.00027109743328511746
7.43,-0.0038406789490408244,6.644026302249889e-05,-0.0001308171937353954,-6.116486116368393e-05,-0.0010452747842204044,-6.710270933354016e-05,0.0014683995665062037,-0.0002719371766229532
7.44,-0.003818428232101255,6.57663313952331e-05,-0.00013010447586217348,-6.247303310103788e-05,-0.0013577921736667039,-5.044664944104103e-05,0.0014494345460751108,-0.0002726082037162886
7.45,-0.0037961438495827064,6.509334088820729e-05,-0.00012939014279070936,-6.377407785965961e-05,-0.0016642385063637937,-3.401682944858301e-05,0.0014295107197903683,-0.000273112670210699
7.46,-0.0037738266403628275,6.442135911849201e-05,-0.00012867423750112807,-6.50679792875667e-05,-0.0019644512144718087,-1.7823559840691992e-05,0.001408660568173341,-0.0002734528385051848
7.47,-0.00375147744125878,6.375044955931785e-05,-0.00012795680323761453,-6.635472166257798e-05,-0.002258275667455297,-1.8767833530525843e-06,0.0013869168343690764,-0.00027363107410359174
7.48,-0.0037290970870011873,6.308067155986073e-05,-0.00012723788343576014,-6.763428969495412e-05,-0.0025455651751927597,1.3813927557638829e-05,0.0013643124920282189,-0.0002736498419371223
7.49,-0.0037066864102078996,6.241208037895993e-05,-0.00012651752165223728,-6.890666852931172e-05,-0.0028261809842784896,2.9239372886829266e-05,0.0013408807135125986,-0.0002735117026615459
7.5,-0.0036842462413576187,6.174472723200961e-05,-0.00012579576149695246,-7.01718437458341e-05,-0.003099992267630018,4.43907269022402e-05,0.0013166548384463178,-0.0002732193089326776
7.51,-0.003661777408763433,6.107865935025025e-05,-0.00012507264656781274,-7.142980136080363e-05,-0.0033668761075183523,5.925953961517669e-05,0.0012916683426335085,-0.0002727754016636552
7.5200000000000005,-0.0036392807385463013,6.041392005167648e-05,-0.00012434822038822458,-7.268052782648176e-05,-0.003626717472141871,7.383773790744404e-05,0.0012659548073632846,-0.00027218280626750344
7.53,-0.003616757054608536,5.975054882277046e-05,-0.00012362252634742844,-7.3924010030364e-05,-0.003879409185868306,8.811762631852142e-05,0.0012395478891217434,-0.000271444428888429
7.54,-0.00359420717860732,5.908858141026635e-05,-0.00012289560764375767,-7.516023529383828e-05,-0.004124851893272597,0.00010209188749785408,0.0012124812897302086,-0.0002705632526252438
7.55,-0.0035716319299283054,5.842804992215046e-05,-0.00012216750723089524,-7.638919137027586e-05,-0.0043629540171016305,0.00011575358232733108,0.0011847887269282324,-0.0002695423337502652
7.5600000000000005,-0.0035490321256593225,5.776898293710439e-05,-0.00012143826776718765,-7.76108664425848e-05,-0.004593631710299916,0.0001290961497192123,0.0011565039054191937,-0.00026838479792699193
7.57,-0.003526408580564249,5.7111405621602925e-05,-0.00012070793156806118,-7.882524912025668e-05,-0.004816808802233143,0.00014211340609495877,0.0011276604883956505,-0.0002670938364297998
7.58,-0.003503762107057063,5.6455339853886767e-05,-0.00011997654056157244,-8.00323284359373e-05,-0.005032416739249288,0.000154799544550602,0.0010982920695609146,-0.0002656727023688502
7.59,-0.0034810935151761207,5.5800804354040094e-05,-0.00011924413624711218,-8.123209384155302e-05,-0.005240394519719486,0.0001671491337144626,0.001068432145662632,-0.00026412470692334416
7.6000000000000005,-0.0034584036125586875,5.5147814819415654e-05,-0.00011851075965726872,-8.242453520402413e-05,-0.005440688623703296,0.0001791571163031952,0.0010381140895534564,-0.00026245321558619956
7.61,-0.0034356932044157513,5.449638406466499e-05,-0.00011777645132284548,-8.360964280059683e-05,-0.005633252937385219,0.00019081880738229526,0.0010073711237932148,-0.0002606616444231676
7.62,-0.00341296309350715,5.384652216564818e-05,-0.00011704125124101598,-8.478740731382529e-05,-0.005818048672431386,0.00020212989233735502,0.0009762362948062672,-0.0002587534563493446
7.63,-0.0033902140801170357,5.3198236606516424e-05,-0.00011630519884658866,-8.595781982623544e-05,-0.005995044280417275,0.00021308642456249903,0.000944742447607069,-0.00025673215742597104
7.640000000000001,-0.0033674469620296986,5.2551532429281096e-05,-0.0001155683329863437,-8.712087181470133e-05,-0.0061642153624790474,0.00022368482287256518,0.0009129222011062515,-0.0002546012931803461
7.65,-0.003344662534505779,5.1906412385205344e-05,-0.00011483069189639479,-8.827655514456476e-05,-0.0063255445743426965,0.00023392186864572555,0.0008808079240088402,-0.0002523644449516204
7.66,-0.0033218615902588797,5.1262877087377524e-05,-0.00011409231318251931,-8.942486206352872e-05,-0.006479021526886649,0.0002437947027033612,0.0008484317113155409,-0.00025002522626516315
7.67,-0.003299044919432603,5.062092516385089e-05,-0.00011335323380339256,-9.056578519535391e-05,-0.00662464268239472,0.00025330082193411764,0.0008158253614373319,-0.00024758727923812954
7.68,-0.003276213309578027,4.998055341075973e-05,-0.00011261349005665357,-9.169931753338784e-05,-0.006762411246657486,0.0002624380756691728,0.0007830203539329125,-0.0002450542710187884
7.69,-0.0032533675456316346,4.934175694484925e-05,-0.00011187311756772306,-9.282545243395438e-05,-0.006892337057081081,0.0002712046618158458,0.0007500478278778756,-0.00024242989026209666
7.7,-0.00323050840989371,4.870452935488424e-05,-0.0001111321512812878,-9.39441836096316e-05,-0.00701443646696326,0.0002795991227567655,0.0007169385608737881,-0.0002397178436439382
7.71,-0.0032076366820072127,4.8068862851430084e-05,-0.0001103906254553593,-9.505550512244449e-05,-0.007128732226097264,0.00028762034102189815,0.0006837229487046875,-0.00023692185241637055
7.72,-0.003184753138937138,4.743474841452868e-05,-0.00010964857365781002,-9.615941137699808e-05,-0.007235253357864518,0.0002952675347408105,0.0006504309856478298,-0.00023404564900615158
7.73,-0.0031618585549503726,4.680217593882154e-05,-0.0001089060287652851,-9.725589711357618e-05,-0.007334035032977603,0.0003025402528826081,0.0006170922454448565,-0.0002310929736587435
7.74,-0.0031389537015960494,4.617113437570187e-05,-0.00010816302296438404,-9.834495740122903e-05,-0.007425118440035165,0.00030943837029105264,0.0005837358629388872,-0.0002280675711299174
7.75,-0.0031160393476864093,4.5541611872107665e-05,-0.00010741958775500269,-9.942658763087287e-05,-0.0075085506530505235,0.00031596208252240984,0.0005503905163823864,-0.0002249731874270069
7.76,-0.003093116259278168,4.491359590559773e-05,-0.00010667575395572349,-0.0001005007835084229,-0.0075843844961157115,0.00032211190049362875,0.0005170844104200065,-0.00022181356660178278
7.7700000000000005,-0.0030701851996543933,4.428707341538265e-05,-0.00010593155171113908,-0.00010156754104798014,-0.00765267840536248,0.0003278886449484878,0.00048384525974996367,-0.0002185924475968465
7.78,-0.00304724692930689,4.3662030929012555e-05,-0.00010518701050099281,-0.00010262685656509152,-0.007713496288381505,0.000333293440749376,0.0004507002734668709,-0.00021531356114736164
7.79,-0.0030243022059190934,4.3038454684452954e-05,-0.00010444215915101816,-0.00010367872667010146,-0.0077669073812605734,0.00033832771100240016,0.0004176761400883226,-0.0002119806267398679
7.8,-0.003001351784349464,4.241633074730946e-05,-0.00010369702584535822,-0.00010472314826161164,-0.007812986103401965,0.0003429931710235271,0.000384799013266908,-0.00020859734962984388
7.8100000000000005,-0.002978396416615387,4.179564512299056e-05,-0.00010295163814044622,-0.00010576011852006523,-0.00785181191027852,0.00034729182215347817,0.0003520944981887189,-0.0002051674179196086
7.82,-0.0029554368518775625,4.117638386362622e-05,-0.00010220602298022776,-0.00010678963490146969,-0.007883469144287088,0.00035122594542909887,0.0003195876386588168,-0.00020169449969807384
7.83,-0.0029324738364248882,4.055853316958745e-05,-0.00010146020671260638,-0.00010781169513127198,-0.00790804688385708,0.00035479809511892145,0.0002873029048735302,-0.00019818224024378286
7.84,-0.0029095081136598206,3.994207948547906e-05,-0.00010071421510699444,-0.00010882629719839804,-0.007925638790970772,0.0003580110921306292,0.000255264181878874,-0.00019463425929259364
7.8500000000000005,-0.0028865404240842126,3.932700959050386e-05,-9.996807337285344e-05,-0.00010983343934946798,-0.00793634295725087,0.0003608680172981153,0.00022349475871380605,-0.00019105414837128736
7.86,-0.0028635715052856133,3.871331068312208e-05,-9.922180617910846e-05,-0.00011083312008319652,-0.007940261748769472,0.00036337220455580664,0.0001920173182364772,-0.00018744546819830622
7.87,-0.0028406020919240224,3.8100970459954114e-05,-9.847543767432462e-05,-0.0001118253381449876,-0.007937501649731251,0.0003655272340078935,0.0001608539276310783,-0.00018381174615274815
7.88,-0.0028176329157190904,3.748997718889831e-05,-9.772899150753483e-05,-0.00011281009252173085,-0.007928173105182066,0.0003673369249000731,0.00013002602959234704,-0.00018015647381266922
7.890000000000001,-0.0027946647054377482,3.6880319776458106e-05,-9.698249084961132e-05,-0.0001137873824368062,-0.007912390362892693,0.00036880532850137296,9.9554434184269e-05,-0.0001764831045636685
